,HCC44_LUNG,OACP4C_OESOPHAGUS
CALCRL,-6.75574,-0.08564899999999986
USP10,-2.778091,2.909494
VAV1,-8.514603,6.5378934599999985
GRIA3,-2.05218,-0.5113789999999999
SULT1A1,-2.013059,1.074509
MAPK14,-6.747891960000002,23.75403216
NR1I3,-4.921459,3.5343339999999994
KCNJ10,-7.476579000000001,11.216565
FADS1,-1.8162300000000002,6.13588
INPP5D,-2.8058260000000006,10.77326186
ABCB6,-6.218940000000001,3.0363
PLCG2,-11.921037000000002,1.003152
CACNA2D2,-6.8419989999999995,-1.087437
TAS2R60,-2.73266,-0.14459999999999995
CRABP2,-2.8096190000000005,3.490258
BCAT1,-1.0673899999999998,2.188709
TNFRSF10A,-3.1244200000000006,3.035384460000001
PLA2G12A,-3.4304300000000003,1.358574
CCND2,0.19888000000000006,1.9430800000000001
ROR2,-3.587607,13.505455459999997
RAC3,-8.054707,7.617562
SLC17A1,-2.32417,1.9327999999999999
TPH2,-5.8298572,5.987172999999999
CKM,-3.244389,0.8358
SLC1A2,-5.027739,12.782602
TNFSF13,-5.450950000000001,2.357177
KAT8,-0.6043799999999999,4.4569220000000005
KDM5C,-1.5521500000000001,1.8314860000000002
AMOT,-3.436437,4.8614004600000005
GSTM3,-1.2877389999999997,1.2180389999999999
ADRA2A,-10.230797,10.654162999999997
KCNIP2,-9.363623599999999,2.5392289999999997
PREPL,-2.72379,-2.7775900000000004
ERAP1,-1.47182,7.479362999999999
SERPINA3,-1.7757720000000004,3.216901
CTRL,-0.88401,-0.25299000000000005
PDK3,-4.364302,3.91319
HAMP,-6.50088268,10.034450000000003
RPTOR,-5.1541820000000005,9.1255044
DCTPP1,0.020300999999999902,4.6309700000000005
POLM,-0.92351,1.12384
TK2,-1.547081,4.10376
MDM2,-15.401427200000004,12.961191000000001
DRD1,-16.428459999999998,2.9761214600000003
TGM6,-0.63065,0.29352
CENPE,-9.099119,1.4758679299999997
SELE,-4.815328000000001,0.25376046000000013
BAX,-11.162309999999996,28.57094036
CCNE2,-0.43757999999999986,0.48292
CD6,-2.8233900000000007,-0.14418999999999982
HTR1D,-0.72922,0.65598
SIRT5,-3.34032,1.9132010000000002
MELK,-1.7091299999999998,1.396958
ACOT1,-3.2166390000000002,1.6245649999999998
ACACB,-7.666198,1.0792039999999994
FGFR3,-7.342697000000001,3.696412
TAS2R8,-2.73266,-0.14459999999999995
PCDH15,-2.95397,-1.1493469999999997
FZD1,-8.557281000000001,8.1089052
TUBA1C,0.78902,0.51208
MC5R,0.0,0.0
TOP1,-1.120775,1.8820879999999995
ENDOG,-6.162552,6.8887593
IL1R1,-0.9725700000000002,2.656762
F13B,-0.27881,0.5068034
MMP13,-1.16897,2.05981
PGD,-3.715729,3.60383
ADAM9,-18.52934008,6.686775459999999
CYP4F12,-4.87762,2.1829
TUBB3,-1.7060790000000006,3.29005946
BAZ2A,0.5159192999999997,4.97323493
DHPS,-2.12717,2.858879
AGTR1,-8.393026479999998,9.968591389999998
VKORC1,-3.6570640000000005,5.001092
CCR1,-7.707949,3.23984546
ARF5,-1.17294,-0.12087000000000003
DAPK2,-0.6924200000000003,5.347193460000001
NR3C1,-6.443409000000001,4.261028
HSD17B14,-3.9199070000000007,1.3493
CCRL2,-1.19131,0.7860900000000001
ENTPD4,-0.3413790000000001,3.51782
CATSPER1,-1.7641940000000003,0.8476500000000001
KLK2,0.0,0.0
SLC29A4,-2.21384,3.26999
P2RY12,-12.119242000000002,14.803230460000002
CBX6,-1.24652,0.44881
FLT3,-11.119179,3.9571590000000003
CDK5,-14.167804000000002,24.892798660000004
FLT4,-2.0576860000000003,4.396164000000001
GBA2,-3.3118689999999997,3.6068775
HNRNPA1,-2.7845740000000005,10.2382294
PDE8A,-3.5915790000000003,2.986088
TACR1,-19.117937000000005,7.279112299999999
TRPV6,-4.5233986,0.5240200000000002
RPS6KA1,-4.740533479999999,5.196513399999999
GABRB3,-5.47903,6.036563
GPR183,-8.403957000000002,3.28347946
SULT2B1,-1.8146124800000003,5.02841
USP20,-0.277021,3.02257
MSTN,-10.160589,14.484817459999999
DUSP22,-3.3236870000000005,6.0949480000000005
RAD51,-2.528402,4.08475493
MAPK8,-8.559149,3.1533440000000006
PORCN,-1.547044,2.18892
PIK3CB,-16.423538999999998,8.80000146
PCSK5,-8.900060999999999,4.892371000000001
KIF24,-1.296925,2.60879413
NNMT,-2.477738,2.419752
SF3B3,-0.27881,0.5068034
PADI2,-6.607627999999999,4.093275
CDK15,-0.29045,0.61707
GRIN3A,-6.824078999999999,-3.3755889999999997
BAP1,-3.9603210000000004,6.185186000000002
LTA,-4.505286000000001,11.316821000000001
WNK1,-11.035361000000004,10.499366860000002
MAP3K6,-0.75866,0.28642
TTR,-0.3235130000000003,3.100259
CLCN2,-1.2502929999999999,10.055874000000001
RAMP1,-4.84165,2.385544
CXCR6,-1.83521,0.8548410000000001
RORC,-11.783948999999998,0.408026
P4HA1,-1.7380900000000001,1.4773589299999998
FEN1,-2.5247089999999996,-2.475065
MCHR2,-1.26394,0.40839000000000003
RYR1,-6.751105,1.026185
IL6R,0.10856999999999939,6.15330746
ACP1,0.014890999999999988,2.09789
IL12B,-24.686277000000008,0.81416646
PTPRM,-2.7250580000000006,9.985770460000001
P2RX2,-13.388288000000001,2.662251
CDC42BPB,2.0621899999999993,3.3647684600000005
CA1,-1.05893,-0.15227999999999997
NPC1L1,-5.273263,2.0423419999999997
SPATA5,0.0,0.0
S1PR5,-2.660397,2.37695
SI,-1.33322,0.5669599999999999
HGF,-10.795427000000002,15.447922860000002
AHR,-3.7475797000000006,7.895633
AARS,-3.8756814000000004,0.5180999999999998
LTA4H,-3.0340000000000003,2.81757
HNF4G,-3.600329,3.808646
PAICS,-2.417329,1.5074
GLB1,-0.6087100000000003,4.5832115
CYP1B1,-13.03398,18.108492890000004
CYP19A1,-6.401667,5.32977
DYRK3,1.3523900000000002,5.91912693
UMPS,-3.336942,0.4106820000000001
MKNK1,-1.0738400000000001,0.24363400000000002
PPARD,-15.03014318,15.60629446
CA3,1.2852009999999998,5.062760000000001
CTSL,-9.110918,3.250957
SLC5A7,-6.606207,2.836294
AKR1B1,-14.001276999999998,5.481838
LGALS1,-14.177102480000002,9.730338000000001
ANGPT1,-18.286890000000003,16.27776086
SPTLC1,-3.3178799999999997,2.561734
BLK,-1.5474130000000001,2.006264
NR0B1,-8.513986,8.716466
KIF5B,-5.943753,-0.92234707
PSMD10,-15.151570000000001,15.038507999999997
TPMT,-0.02800999999999998,2.5121700000000002
UBA6,-0.9532630000000002,-0.2521399999999999
CD58,1.8917599999999992,3.124019459999999
HSD17B4,-6.020569,7.424405
LDHB,-0.7738100000000001,1.8807
CAD,-5.3973629999999995,2.970342
GPR17,-1.9162640000000002,3.13758
EPO,-13.682162,18.434666999999997
CSNK1D,-7.838226999999999,9.13926
HIST1H4A,-5.379621700000001,2.46642693
MFGE8,-4.319854,3.544793
USP17L2,-10.815418000000001,5.933711000000001
FXR1,-1.0526200000000001,0.96756
TRPV2,-4.947359,-1.3591500000000003
TLR8,-1.4508290000000006,5.142222
GABBR2,-1.6625200000000002,1.39181
HAL,-0.033950000000000036,2.274685
NCEH1,-0.81796,0.022770000000000012
PER2,-5.8551899999999995,11.359065
RBX1,-3.2084400000000004,7.824857929999999
DNPH1,-3.1701080000000004,4.35789
SGPL1,-1.7489360000000007,13.96438746
PDGFRB,-16.985344,29.489289460000002
TRHDE,-0.8937900000000001,1.3487500000000001
ITGA5,-12.465570000000003,8.19611746
CD274,-4.520621480000001,3.918714
P2RY13,-3.9693899999999998,0.5567010000000001
PIPOX,-2.204249,4.0532200000000005
PGA5,-0.79244,0.18496999999999997
KIF7,-0.79225,0.12459999999999999
EPCAM,-2.94306,3.41220846
PPP2R2A,-0.8250590000000001,2.68373
GLRA1,-6.566107200000001,5.16823
PANK2,-7.802365,5.213601999999998
POLA1,-1.8971807,1.213829
KLK4,-2.01466,0.96662
ASGR1,-1.6178100000000002,3.2475259999999997
AQP4,-3.2596580000000004,4.87429
GLI2,-14.90927,15.92302846
ADCY6,-10.185927,5.532841999999999
ABCA1,-11.171513999999998,13.506626
NOS2,-10.604632,10.730621999999999
CPM,-0.16536,0.82589
COL1A2,-3.848430000000001,4.548979459999999
PNPLA6,-2.50718,-0.586666
FOXO1,-15.127980999999998,11.720765
MSRB3,-0.07948,0.85782
SIRT4,-4.0336929999999995,9.840995
MAPKAPK5,-5.84441,2.1781790000000005
KCNK9,-1.3718000000000001,-0.58697
TNF,-29.131042999999995,31.099985459999996
CMPK1,-1.6869090000000002,1.8839799999999998
PRDX1,-2.3060600000000004,2.5696909999999997
CALCA,-3.3703640000000004,4.22896446
DNMT3A,0.7039253999999997,8.629456999999999
HCAR3,-1.26394,0.40839000000000003
AHCY,-5.834970000000001,0.5886800000000001
GUCY2C,-2.16965,0.612474
PDPK1,-12.542602000000002,7.740713860000001
BMP2K,-0.030340000000000034,0.8665700000000001
PSMG1,-0.8898299999999999,-0.062180000000000124
NEK1,-0.5160699999999998,1.7163459999999997
CASP1,-3.62324,1.96812
SLC13A2,-1.66195,0.28388
CD2,-7.750108,1.8259994599999998
STEAP1,-2.0637,2.9253100000000005
PGC,-3.3960290000000004,-0.12801400000000018
IL3RA,0.0,0.0
DUT,-0.986899,3.3037599999999996
BMP1,-2.37339,1.14724
SST,-5.545958,5.809332999999999
KMO,-6.444400000000002,9.343329999999998
SF3B1,0.0,0.0
ABHD17B,-1.980832,3.89126
PTPN13,-1.2015890000000002,2.5819734
NAMPT,-8.813169,6.605047000000001
MAP4K2,-1.72839,5.718439999999999
PLAT,-1.9135339999999998,2.9778333999999997
FGFR2,-16.570728000000006,22.046941
IKBKG,-14.588889999999997,14.040228999999998
CLEC4M,-2.5706300000000004,5.812406999999999
SUFU,-6.828646000000001,6.608538999999999
RAB9A,-1.7294,0.84053
RGS16,-2.49626,1.87955
PDF,-0.8499000000000001,3.175125
RARG,-10.943769999999999,19.968846000000006
IDO2,-0.6748800000000003,3.5757399999999997
PHF23,-4.5413179999999995,0.43974399999999997
CTLA4,-5.124497,1.55622
OPRD1,-6.133293000000001,6.1136040000000005
GNRHR,-1.26394,0.40839000000000003
MMP9,-3.2997,15.421696859999999
LIMK2,0.22307000000000005,5.2723
PHIP,0.47379999999999994,5.074473
CRYZ,-1.0484299999999998,0.6124390000000001
HPD,-0.7238800000000001,0.83773
NFATC1,-5.8443517,3.2074309999999997
PRMT1,-7.352526000000001,7.598053999999999
DCLK3,-0.40859999999999996,0.78884
IRAK3,-5.85552048,8.5695084
CDK8,-0.393,4.105786
KCNJ6,-1.3718000000000001,-0.58697
DUSP23,0.014890999999999988,2.09789
DHX36,-12.7469087,6.256156
HIPK4,0.015109999999999957,0.97832
PRKX,-4.985456999999999,4.673051459999999
PTP4A3,-2.4542689999999996,5.99703946
FABP3,-4.475859,5.516926000000001
AVPR1B,-2.42598,1.38333
GABRA5,-1.70377,1.720663
CHEK1,-2.6071439999999995,10.450389
RPE65,-4.752939000000001,6.13662
HMGCR,-11.30417048,7.7227554000000005
LYPLA1,-1.84219,2.06341
TNFSF13B,-3.5276834800000003,4.235609
PRKCA,-14.398747000000002,13.02917566
TTK,-4.247209,4.9338049999999996
TPX2,-1.367819,5.714485
KCNN4,-8.303288,1.8945990000000001
CYTH3,-3.3693400000000002,3.1773809999999996
UPB1,-0.6404700000000001,2.37397
HPGD,-6.900274000000001,4.270423999999998
RARS,-1.8339707000000003,0.9760599999999998
KDR,-12.705035480000003,14.86857046
AASDHPPT,-2.64663,1.0422649999999998
SLC47A2,-0.29015,0.87085
OPRL1,-7.52284,8.249779
HTR1E,0.007449999999999957,1.19073
POLK,0.0,0.0
EPM2A,-1.8967899999999998,1.6019700000000001
ABCB4,-8.476738,8.168764
APOBEC3G,1.0010292999999992,3.631291
AGBL2,-1.6164,0.13618499999999994
IL10,-14.363280000000001,19.329858859999998
CAMKK1,0.0,0.0
AXIN1,-6.01736,4.7486142000000005
PAK4,-5.272459,0.8272674599999994
JAK1,-1.3112300000000003,3.9689000000000005
ADAMTS5,-0.94292,2.4518
PRMT3,-0.7061200000000001,1.7652534000000002
PARN,-5.5456897000000005,2.2481009999999997
GP6,0.6357599999999999,2.5741714600000005
IGF1,-24.559562480000004,24.222831999999997
LIG1,0.53446,0.6003499999999997
PKN3,-1.0272500000000002,1.3015204599999999
STK17B,-1.3532600000000001,0.957154
PNP,-6.3344380000000005,3.6131670000000007
NEU4,-0.1817200000000001,2.2849425
STK38L,-1.5639290000000001,0.550894
PPP1CA,-4.038554599999999,5.1418782
IL13RA2,1.6473,4.17666
SUV39H2,-3.5194600000000005,2.500235
GHRHR,-5.874315999999999,12.373014
CHIT1,0.4226199999999998,7.151569
KLKB1,-1.6104440000000002,4.53956
MYH9,-12.151067000000001,13.729305459999999
CA2,-8.0382656,3.7261760000000006
SMPD1,-3.5308589999999995,4.4345299
PLK1,-15.094118,15.679204199999997
GALR2,-5.94627,3.9992270000000003
DCTD,-0.40591100000000013,3.10668
CDK6,-6.779022,18.703905
ITGA3,-15.587884000000003,12.41101946
HMBS,-0.9090300000000001,0.973395
PSEN1,-28.465352300000003,23.506768460000007
SCN9A,-5.33028,-0.6663769999999999
TXNRD2,-1.66645,0.2993100000000001
CA13,0.0,0.0
GNG2,-6.674009,-0.61854
TSLP,-4.81296,1.84435
ASNS,-3.8547380000000007,6.098868299999999
TAAR5,-2.24181,0.34625000000000006
IL11RA,0.0,0.0
KCNK3,-4.812117199999999,2.456979
ATP2A2,-24.591396000000003,-2.7453070000000004
RPS6KB1,-3.1040700000000006,2.336314
RGS8,-2.4443490000000003,1.4540100000000002
ARSA,0.6173899999999999,2.6020015
GCDH,-4.038088999999999,1.92075
BMP2,-15.739336480000004,32.71743800000001
CBR1,-2.427287,2.53355
ADM2,-3.5957099999999995,3.479413
MBL2,-2.3105900000000004,5.625489
HTR5A,-2.65787,1.047354
GPR68,-1.19131,0.7860900000000001
AGT,-29.47058148,22.559309929999998
CDK2AP1,-0.75866,0.28642
RCE1,-1.5727810000000002,2.9180599999999997
TIPARP,-6.139536,7.231442
TESK2,0.0652799999999999,1.710267
DDR2,-9.279724000000002,6.17872993
KLK13,-1.2954400000000001,1.3048699999999998
KCNJ5,-6.95909,1.2733100000000004
PCSK4,-3.2360100000000003,3.060133
POU5F1,-4.022096400000001,7.035976999999999
DNASE1L3,0.3797499999999995,3.1350072
STAT5B,-7.912258000000003,11.935336460000002
MT-CO1,-0.8851396000000001,3.2035299999999998
GLP2R,-1.74886,0.7759910000000001
NR3C2,-4.577109,3.4894380000000003
MDH1,0.18295,0.79174
EGLN3,-5.29209,4.519782999999999
ASAH1,-1.3623900000000002,5.2310395
SLC25A20,-0.8693500000000001,0.0373
KAT5,-4.188680000000001,5.591589
IAPP,-6.0419410000000005,5.958066400000001
ABCB5,-0.12590999999999997,4.90536
PDE4B,-8.930918,1.2959904599999998
SUCNR1,-3.7998486000000002,2.3370889999999997
PDE7A,-1.777509,1.76297
DUSP1,-11.3457766,7.6823844
SRD5A1,-15.027503999999999,11.510556000000001
GSTM4,-0.5514099999999998,-0.21561100000000016
NAALAD2,-3.40777,1.3844189999999998
PSMB5,-14.02963,10.155431
APLN,-13.934580999999998,8.666635999999999
PLA2G15,-2.67831,1.1786915
ACVR1B,-5.862662,12.336742000000001
PLA2R1,-4.502430999999999,6.131799999999999
PTGS1,-1.6842099999999998,1.2796900000000004
GPT,-1.7117900000000001,2.1686189999999996
CLK3,0.0,0.0
SELPLG,0.24716999999999978,1.0074874599999997
ING2,-10.144513,8.201910460000002
ICK,-2.96924,0.9268880000000002
ACAT1,-10.710829,4.922922
NSD1,-2.952369,2.586384
TLR9,-11.718733,6.581937999999998
GRM5,-7.956915,-0.09189500000000006
GSTK1,-1.428287,0.5344000000000001
SETMAR,-5.281843000000001,-0.49248000000000003
CYP3A4,-2.451606000000001,4.269314999999999
ADAM12,-5.41239,2.21328
MAST1,-0.3665200000000002,0.7050609999999999
NTRK1,-8.479054000000003,13.69830346
FPGS,-2.2318999999999996,6.42079
MAPK6,-1.0195690000000002,1.6095899999999999
SLC6A7,-1.9409239999999999,2.974919
IL12A,-7.4981290000000005,5.545384459999999
PHF8,-2.487869,1.739011
SV2A,-2.133272,8.00423
KLK12,-0.88401,-0.25299000000000005
FGF22,-0.8480260000000002,1.8627809999999998
IK,-3.544219,1.6583359999999998
PTK6,-6.043705,5.1509858600000005
NPY5R,-2.534301,4.00429
TNKS,-2.94886,9.292221399999999
ITGAM,-11.033575000000003,9.046098659999998
UBA5,-2.42537,0.79031
EDNRA,-8.232094,6.613898999999999
PIP4K2B,-5.576039,1.4618760000000002
EPHB1,-9.183363,13.633396460000002
HK1,-1.2093090000000004,4.521269
TEC,-6.040004000000001,1.302743
TAT,-1.3215086000000003,0.9918700000000001
SFRP1,-17.316579480000005,28.213465000000006
NOX1,-7.545942999999999,8.93379446
FABP1,-7.088209999999999,0.2532634
SLC2A3,-3.4736900000000004,2.4108389999999997
HSD17B2,-5.772023,2.864763
GSAP,-0.51614,0.9883999999999998
GPR139,-1.842311,1.76947
MAP3K10,-2.5217300000000002,3.5953769999999996
DBF4,-0.75866,0.28642
STK16,-0.050410000000000066,1.691346
PTGFR,-4.791073000000001,1.6383439999999996
PLA2G6,-8.043562999999999,8.243556459999999
NR2F1,-5.387288,4.322524
PRKG2,-1.62045,4.21044
ICAM1,-17.408386600000007,14.452450460000003
PDE10A,-2.567269,1.8798599999999999
ITPR2,-6.335523,0.19542399999999982
ANGPT2,-5.173853,9.615143760000002
PDE11A,-1.26394,0.40839000000000003
CDK2AP2,-2.907769,-0.021214999999999984
CYP1A2,-1.9685975999999998,6.2222349999999995
TPI1,-2.2577390000000004,2.5665
UGT1A7,0.8584900000000001,3.5660199999999995
F10,-1.5007100000000002,0.542762
VIPR1,-2.18359,0.5564910000000001
SLC27A1,-4.726749999999999,5.159541
SOD3,-0.8336085999999999,1.29352
RARA,-21.424571999999994,17.730127999999997
ALDH1B1,-1.4997,1.1637300000000002
KCNQ4,-1.8488100000000003,0.5535430000000001
NPY4R,-0.66341,1.22831
ITK,-4.793950000000001,0.13599499999999975
HOGA1,-3.78376,1.500159
DDO,-4.7280310000000005,2.9028189999999996
S1PR1,-4.553399000000001,15.48186646
KCNJ11,-9.984217000000001,4.280502
FCER1A,-1.41911,-0.377069
CTSV,-5.516367000000001,7.80399
CASP8,-20.094613600000002,3.940045
BRPF1,-0.03530000000000011,2.669666
TUBB1,0.0,0.0
LSS,-1.25548,1.426532
GSTA1,-1.7922370000000005,-0.7108900000000001
ASH1L,-6.0730447000000005,9.422619860000001
G6PC,-3.848319,3.428
GABRR2,-3.03796,0.7135800000000001
HIPK2,-12.346369000000001,16.790269000000002
CA12,0.0,0.0
CCND1,-2.3235976800000007,15.307995999999997
CASP14,-0.88401,-0.25299000000000005
MLX,-0.03872000000000009,1.768094
CD79B,1.41668,4.2028099999999995
BRCA1,-10.377880000000003,16.857012
CNOT7,-5.0519300000000005,6.031581999999999
DGAT1,-5.986219,3.231304
UGT1A10,0.06118999999999991,2.9712899999999998
FYN,-22.340034999999997,11.263788459999997
NT5E,-1.2302790000000003,3.1856899999999997
SULT1A3,-13.33958,3.8325559999999994
ASAH2,-2.3865700000000003,3.0266739999999994
GPR160,-1.26394,0.40839000000000003
TYK2,-0.3522200000000002,1.816904
MPI,-0.21069000000000004,1.04693
DUSP3,-3.866866000000001,5.968575400000001
CLTC,-11.826248999999999,4.5122784000000005
NR2F2,-11.082569000000001,8.48131046
GPER1,-13.707754999999997,11.521795200000003
CDC25B,-2.596345,4.0336929999999995
ACPP,-3.134671,10.486815
KITLG,-3.9615890000000005,9.80433646
RORA,-18.143579,9.914840999999997
TAS2R4,-2.70282,0.7918900000000001
KCNA7,0.0,0.0
VHL,-2.3926434800000003,8.628674
CAT,-6.5869596,2.8404589999999996
FUT7,-3.345670000000001,3.89624796
EPHB2,-3.412674,13.051549859999998
EPHA3,-7.901674,3.6584864599999998
DVL2,-11.2169027,8.7970422
CGA,-2.9796370000000003,5.483441999999998
TNFRSF10B,-3.8874700000000004,2.922284460000001
GANC,-1.08329,0.76708
GBA,-12.467585999999999,16.102218899999997
ITGA10,-2.8749100000000003,-0.8735390000000001
PDXK,-4.806579,2.4383689999999993
CD80,-6.385548000000002,6.032568999999999
DAPK1,-2.73612,5.639653999999999
KATNB1,-2.606003,2.6803410000000003
PLCD1,-3.342086,1.86374
PI4KA,-3.2814099999999997,0.33306100000000005
SLC29A2,-2.6126899999999997,5.76987
ADRB1,-10.761180999999997,-0.46143000000000023
SH2D1A,0.6183909999999997,7.275115999999999
FFAR3,-0.9971130000000001,6.557577000000001
NDC80,-4.397339,1.5679539299999998
RB1,-17.712244999999996,12.486453000000001
OLR1,-1.4004100000000006,2.6773494600000003
ALDH5A1,-4.586234,4.4528015
FUT4,-1.47773,1.52778
HUNK,-0.77397,0.19039
HDAC5,-3.5207289999999993,8.536379
PIKFYVE,-5.903708,1.0410789999999999
DLG4,-11.065064200000004,4.6392194
TRPM6,-1.02281,-1.05919
RGS4,-7.166083,12.422909399999998
GSTM1,-0.4271999999999998,-0.3113310000000002
PIK3R2,-6.250836000000001,7.418366860000002
ATR,-4.663793,5.431990399999999
NR6A1,-4.921459,3.5343339999999994
UTS2R,-2.4000500000000002,0.39168000000000003
IMPDH1,-5.844889,3.8068890000000004
FUCA1,-0.10646000000000033,3.686989
ITGA6,-11.447578999999998,11.21285146
SLC22A8,-0.38761,0.85721
TRPC3,-6.496244600000002,0.9584820000000001
UCHL3,-0.178931,3.1630399999999996
MRGPRX1,-3.860399,2.215483
ROS1,-3.2676,0.68497
TLR3,-9.947744,12.264325
CARM1,-10.734375480000004,8.652118
KCNQ5,-1.3543,-0.9339
SELP,-3.6283860000000008,2.59085946
GABRB2,-5.71804,4.882373
SENP2,-7.721636000000001,7.799512399999998
SIGMAR1,-3.349419,3.7158800000000003
PAX8,-5.21934818,14.819738999999998
TRPA1,-10.961659,0.707603
SULT2A1,-1.4550990000000001,2.114212
ASIC1,-5.527450000000002,1.027548
IL6,-18.972276999999995,22.416640859999998
NPEPPS,-1.68247,0.66984
SERPINH1,-0.5767760000000002,3.4817839999999993
ETV6,-3.1053490000000004,4.6608920000000005
NISCH,-0.9262700000000004,2.3961410000000005
GK,-2.930199,0.613739
QPCTL,-0.7323900000000001,0.389175
PRKAB2,-4.21668,4.370589
USP1,-0.2568250000000003,1.9591649999999996
ERCC1,-4.6063396,8.7123544
AMY2A,-0.79244,0.18496999999999997
REN,-9.756996999999998,7.4942649999999995
CHN2,-0.9489000000000001,0.653755
PCSK9,-11.402651,16.0414584
SLC1A3,-9.002106999999999,7.5801883000000005
FSHR,-6.1378070000000005,6.033483
PPM1A,-4.673152,5.9153139999999995
CACNA1S,-2.268099,0.19218200000000007
MAP2,-3.153595,2.739457
UGT1A9,1.1272700000000002,2.7474619999999996
THPO,-3.5582599999999998,2.8162499999999997
RPS27,-4.25295,-0.43330899999999994
ENPP1,-6.402629999999999,13.911591399999997
HMGB1,-19.547181480000003,12.143777660000003
CASR,-15.636411600000006,9.957290000000002
GABRP,0.0,0.0
RBBP9,-0.63486,0.30916
FASLG,-6.126607,11.229719
CA5A,0.0,0.0
TLR5,-1.6698190000000002,2.8899259999999996
RACGAP1,-4.893709000000001,4.436743
PAFAH1B2,-1.38509,2.697309
SLC9A1,-18.079719,17.978332760000004
MGST1,0.32919099999999957,5.225980999999999
PLA2G2E,-4.10499,1.94551293
GFRA1,-0.3203250000000002,3.24635946
CHRNA9,-2.34222,1.1150027000000002
BAZ1B,-2.8937299999999997,0.4793020000000001
BPTF,-3.6281760000000007,1.486181
ADAMTS1,-4.21321,7.318721
PYGB,0.5116999999999998,1.095339
NR1H3,-13.205739000000001,14.590582000000001
PRKD3,-0.5842,2.12939
ENTPD1,-1.19829,-0.81053
BACE1,-1.2669044000000003,0.13409199999999966
YWHAG,-3.7922390000000004,6.7808034
SSTR2,-3.4840990000000005,1.72215
P2RY4,-6.380893,1.162591
EIF2AK1,-4.420954,5.22447
ALPL,-3.945599,5.114699999999999
GPR35,-4.49817,3.607313
MARC1,1.1201100000000002,-0.3697500000000001
PIK3CA,-14.933508999999999,16.49898746
PCSK1,-2.014457,2.70517
SLC2A9,-2.3511499999999996,2.03544
MMP20,0.048330000000000095,1.20114
COMT,-13.021283,13.524877000000002
ABCB1,-4.900093,4.051212
KIF14,-6.294494000000001,11.92911513
SENP1,-2.84286,3.2327194
CLEC7A,-6.635919,0.2695869999999998
CDK4,-3.0400966,21.012866000000006
NT5C2,-0.8353610000000001,4.419690000000001
INHBA,-13.221002999999998,31.744196399999996
QARS,-2.1662107,2.017576
PLA2G2C,-0.12016000000000004,0.93503
CCR7,-16.384045,9.338189460000002
TPP2,0.010340000000000016,0.5660799999999999
FCGR3A,-1.41894,0.26674
GPR52,-0.982682,-0.07111799999999996
ULK3,-3.274991,1.272039
TNKS2,-1.5022900000000001,5.8732734
CHKA,-7.965208,-0.10516499999999984
TNK1,-0.31737,-0.4170290000000001
UGT2B17,-1.50752,2.65771
VCPKMT,-0.8007000000000002,0.8990650000000001
NKRF,-0.03872000000000009,1.768094
MALT1,-12.679047,4.671548000000001
INPP5A,-0.846069,1.00927
GNAI3,-9.467498999999998,5.88742
SMYD2,-1.40879,4.138191
EPX,1.54852,4.55996946
NANP,-0.6364490000000002,4.31841
CSF1R,-8.773532000000001,10.923870459999998
CAMK1D,-0.790729,3.858467
POT1,-3.3919799999999998,2.2933474
CYP11B1,-8.3706632,2.253669
MAP3K2,-0.8090700000000001,1.977766
PLA2G1B,-9.056880000000001,4.36558146
SLC5A2,-2.22971,0.76851
BAD,-15.149406599999999,26.858064000000002
ECE2,-1.415987,4.192202
SLC22A5,-5.303679000000001,1.114882
PSMB10,-14.25113,10.223701000000002
IL22,0.49968999999999986,1.4297
PMP2,-1.02417,0.21677999999999997
PTPRF,-0.45016800000000035,7.6991014600000005
KCNA1,-5.5729072,5.17862
ZMPSTE24,-16.908959,21.212938000000005
ME3,-0.28283,1.49308
MAP2K6,-11.069308000000001,5.14574
DGKG,-2.9508080000000003,1.72707
DYRK2,-4.686910000000001,6.376125
OGT,-9.028319999999997,12.667450399999998
EIF4EBP1,-5.960169,4.070924
OXSR1,-0.23334000000000032,2.383173
GZMA,-0.3789500000000002,5.418689400000001
CA14,0.0,0.0
GUK1,-2.600199,5.53173
MBD2,-5.535011,3.0763742999999995
UGT2B15,-0.30572999999999995,1.8891199999999997
MMP10,-0.91284,0.62483
ZMYND8,-7.654797,2.540570400000001
SLCO3A1,-0.29015,0.87085
XPNPEP1,-0.35233000000000003,1.2813720000000002
GPNMB,-2.49275,7.953250459999998
ERBB4,-5.299123000000001,16.10975846
TGM3,0.003219999999999945,2.6436599999999997
FNTB,-0.63065,0.29352
BMP4,-28.414803480000003,47.801763460000004
HTR1A,-8.794063,2.0605909999999996
HDAC10,-5.535004000000001,5.810997
CELA1,-3.933750000000001,7.314754000000001
PARVG,-0.7636200000000001,-0.033479999999999954
UGT2B7,0.11910999999999994,2.12256
SSTR4,-4.231979000000001,5.049050459999999
SLC27A4,-0.86097,1.65536
CD27,-2.2556580000000004,6.4928814
CR1,-0.3783080000000005,8.004181399999998
MLKL,-2.78824,0.253841
PROKR1,-0.66341,1.22831
P2RX3,-8.301683,2.8846822999999997
UBE2N,-4.644113,1.3955650000000002
TPBG,-1.75203,0.010870000000000046
B3GNT6,-1.47773,1.52778
GPR37L1,-4.02910048,5.91076
RECQL,0.18867,0.7694739999999999
CSNK1G1,0.0,0.0
POLRMT,0.4065892999999999,3.17149
FPR2,-4.824839,7.994823459999999
